product_id,product_name,category,sub_category,units,revenue,profit,returns,n_orders,monthly_std,monthly_mean,cv,cum_profit_share,abc_class,xyz_class
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,3,236.574,0.9108,0,2,0.7071067811865476,1.5,0.47140452079103173,1.3022078405194901,C,X
OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,1,373.48,0.868,0,1,,1.0,9.0,1.3022128131851423,C,Z
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,3,28.8,0.864,0,1,,3.0,9.0,1.3022177629352847,C,Z
OFF-LA-10002381,Avery 497,Office Supplies,Labels,1,124.464,0.8624,0,1,,1.0,9.0,1.302222703519223,C,Z
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,1,118.688,0.84,0,1,,1.0,9.0,1.3022275157763057,C,Z
OFF-AR-10003190,Newell 32,Office Supplies,Art,1,2.88,0.8064,0,1,,1.0,9.0,1.3022321355431052,C,Z
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,25,412.708,0.6980000000000001,0,4,4.349329450233296,6.25,0.6958927120373274,1.3022361342995858,C,Y
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,5,89.92,0.693,0,1,,5.0,9.0,1.3022401044116791,C,Z
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,2,71.824,0.6156,0,1,,2.0,9.0,1.3022436311086556,C,Z
OFF-AR-10000896,Newell 329,Office Supplies,Art,3,7.872,0.5904,0,1,,3.0,9.0,1.3022470134379194,C,Z
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,Fasteners,10,213.6,0.558,0,2,2.8284271247461903,5.0,0.565685424949238,1.302250210151553,C,Y
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,3,103.192,0.3399,0,1,,3.0,9.0,1.302252157397008,C,Z
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners,5,619.4,0.336,0,1,,5.0,9.0,1.3022540822998412,C,Z
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,5,134.9,0.198,0,2,0.7071067811865476,2.5,0.282842712474619,1.3022552166175823,C,X
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,4,15.88,0.1588,0,1,,4.0,9.0,1.302256126363326,C,Z
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,2,5.04,0.1512,0,1,,2.0,9.0,1.3022569925696008,C,Z
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,15,1048.9660000000001,8.881784197001252e-16,1,4,0.9574271077563381,3.75,0.25531389540169014,1.3022569925696008,C,X
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,12,1862.2399999999998,0.0,0,3,1.7320508075688772,4.0,0.4330127018922193,1.3022569925696008,C,X
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,7,338.36,0.0,0,2,3.5355339059327378,3.5,1.0101525445522108,1.3022569925696008,C,Z
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,10,19.8,0.0,0,2,2.8284271247461903,5.0,0.565685424949238,1.3022569925696008,C,Y
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,32,558.04,0.0,0,8,1.9023794624226837,4.571428571428571,0.4161455074049621,1.3022569925696008,C,X
OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies,24,2149.6079999999997,-7.105427357601002e-15,0,8,1.6035674514745464,3.0,0.5345224838248488,1.3022569925696008,C,Y
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,13,353.18,-0.11480000000000068,0,5,0.8944271909999159,2.6,0.3440104580768907,1.3022563348944662,C,X
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,32,1291.672,-0.19680000000000142,0,7,2.5071326821120348,4.571428571428571,0.5484352742120077,1.3022552074513782,C,Y
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,11,362.984,-0.23550000000000004,0,3,0.7071067811865476,5.5,0.128564869306645,1.3022538583007317,C,X
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,6,129.416,-0.2551999999999994,0,2,1.4142135623730951,3.0,0.47140452079103173,1.302252396291199,C,X
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,7,44.16,-0.2759999999999998,0,3,1.1547005383792515,2.3333333333333335,0.49487165930539345,1.3022508151210144,C,X
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,11,574.972,-0.31019999999999825,0,4,2.516611478423583,3.6666666666666665,0.6863485850246136,1.3022490380232203,C,Y
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,2,221.664,-0.44400000000000006,0,2,0.0,1.0,0.0,1.3022464944016194,C,X
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,16,680.25,-0.6780000000000004,0,5,1.9235384061671346,3.2,0.6011057519272295,1.3022426102226883,C,Y
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,14,3492.6140000000005,-0.8064,0,4,2.309401076758503,4.666666666666667,0.49487165930539345,1.3022379904558887,C,X
OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,9,852.164,-0.8228,0,3,1.0,3.0,0.3333333333333333,1.3022332767354987,C,X
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,9,394.202,-0.838200000000001,0,4,0.0,3.0,0.0,1.3022284747903954,C,X
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,2,103.552,-1.041,0,1,,2.0,9.0,1.3022225110289392,C,Z
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,4,164.784,-1.0687999999999995,0,2,1.4142135623730951,2.0,0.7071067811865476,1.302216388004689,C,Y
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,7,263.87199999999996,-1.2992000000000008,1,2,0.7071067811865476,3.5,0.20203050891044216,1.3022089450470677,C,X
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,3,312.308,-1.305,0,2,0.7071067811865476,1.5,0.47140452079103173,1.302201468861957,C,X
OFF-SU-10001935,Staple remover,Office Supplies,Supplies,9,428.44,-1.3952,1,4,1.2583057392117916,2.25,0.5592469952052407,1.3021934759320977,C,Y
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,5,157.08,-1.502,1,2,0.7071067811865476,2.5,0.282842712474619,1.3021848711581234,C,X
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,3,271.664,-1.588799999999999,1,2,0.7071067811865476,1.5,0.47140452079103173,1.302175769117584,C,X
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,22,665.948,-1.7118000000000002,0,5,2.5166114784235836,7.333333333333333,0.34317429251230686,1.3021659624251145,C,X
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines,1,91.475,-1.8295,0,1,,1.0,9.0,1.302155481443766,C,Z
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,9,91.82400000000001,-2.0064,0,3,1.0,3.0,0.3333333333333333,1.302143987023991,C,X
FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,7,929.22,-2.0589999999999975,0,3,0.5773502691896258,2.3333333333333335,0.24743582965269678,1.3021321912652606,C,X
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,15,118.70400000000001,-2.079,0,3,2.0,5.0,0.4,1.3021202809289807,C,X
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,2,78.408,-2.3232,0,1,,2.0,9.0,1.3021069716008202,C,Z
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,14,406.744,-2.4864,0,3,0.5773502691896257,4.666666666666667,0.12371791482634836,1.3020927273198553,C,X
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,5,307.988,-2.4885,0,2,0.7071067811865476,2.5,0.282842712474619,1.3020784710082476,C,X
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,10,223.62800000000001,-2.5439999999999996,0,4,0.5773502691896257,2.5,0.2309401076758503,1.3020638967439397,C,X
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,7,213.552,-2.6936,0,1,,7.0,9.0,1.302048465439561,C,Z
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,3,4.044,-2.8308,0,1,,3.0,9.0,1.302032248133192,C,Z
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,8,113.08000000000001,-2.856,0,2,0.0,4.0,0.0,1.3020158864591107,C,X
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,1,973.904,-2.994,0,1,,1.0,9.0,1.301998734199937,C,Z
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,21,1164.748,-3.137400000000001,2,6,2.073644135332772,3.5,0.5924697529522206,1.3019807604197329,C,Y
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,10,249.632,-3.168,1,3,1.5275252316519468,3.3333333333333335,0.458257569495584,1.3019626113358778,C,X
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,25,1315.3519999999999,-3.198000000000002,0,7,1.511857892036909,3.5714285714285716,0.4233202097703345,1.3019442903856984,C,X
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,9,453.432,-3.2388000000000012,0,3,2.1213203435596424,4.5,0.4714045207910316,1.3019257356973177,C,X
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,2,131.368,-3.3506,1,1,,2.0,9.0,1.3019065405204349,C,Z
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,8,57.08,-3.424800000000001,0,3,0.0,4.0,0.0,1.301886920260843,C,X
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,3,4.896,-3.4272,0,1,,3.0,9.0,1.3018672862519454,C,Z
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,4,549.21,-3.436,0,2,1.4142135623730951,2.0,0.7071067811865476,1.3018476018289258,C,Y
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,2,146.52,-3.504,0,1,,2.0,9.0,1.3018275278422378,C,Z
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,10,280.02,-3.533999999999999,0,4,1.5275252316519468,3.3333333333333335,0.458257569495584,1.3018072819892252,C,X
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,17,4548.2,-3.579999999999984,0,6,1.1690451944500122,2.8333333333333335,0.4126041862764749,1.3017867726078487,C,X
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,4,194.846,-3.7164,1,2,1.4142135623730951,2.0,0.7071067811865476,1.301765481807584,C,Y
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,2,360.392,-3.7584,0,1,,2.0,9.0,1.301743950394465,C,Z
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,16,522.13,-3.805999999999994,0,6,0.8366600265340756,3.2,0.2614562582918986,1.3017221462867778,C,X
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,9,402.474,-3.891,0,3,2.1213203435596424,4.5,0.4714045207910316,1.3016998552245052,C,X
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,7,17.584,-4.1762,0,1,,7.0,9.0,1.3016759302863754,C,Z
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,2,99.624,-4.466,0,1,,2.0,9.0,1.301650345119552,C,Z
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,9,186.12,-5.0496,1,4,0.9574271077563381,2.25,0.42552315900281695,1.3016214165798314,C,X
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,11,377.792,-5.196800000000001,0,4,0.9574271077563381,2.75,0.34815531191139565,1.301591644749346,C,X
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,1,78.264,-5.2072,0,1,,1.0,9.0,1.3015618133385347,C,Z
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,22,411.61199999999997,-5.346,0,5,2.5099800796022267,4.4,0.5704500180914152,1.3015311867595294,C,Y
OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,12,354.94399999999996,-5.376,1,3,1.0,4.0,0.25,1.3015003883141998,C,X
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,6,391.154,-5.4368,0,3,1.0,2.0,0.5,1.3014692415531193,C,X
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,9,795.4250000000001,-5.459400000000006,0,4,2.0,3.0,0.6666666666666666,1.3014379653194077,C,Y
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,14,262.632,-5.6448,0,3,2.5166114784235836,4.666666666666667,0.539273888233625,1.3014056269518115,C,Y
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,2,134.568,-5.6784,0,1,,2.0,9.0,1.3013730960939318,C,Z
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,Binders,4,11.172,-5.7456,0,2,,4.0,9.0,1.3013401802554856,C,Z
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,11,1229.2008,-5.748999999999995,1,4,0.9574271077563381,2.75,0.34815531191139565,1.301307244938856,C,X
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,11,539.92,-5.7812,0,4,0.49999999999999994,2.75,0.1818181818181818,1.3012741251523716,C,X
OFF-SU-10001225,Staple remover,Office Supplies,Supplies,11,263.856,-5.8144,0,4,1.707825127659933,2.75,0.6210273191490665,1.3012408151671548,C,Y
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,9,209.45,-6.4574,1,4,0.0,3.0,0.0,1.3012038215137185,C,X
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,2,8.904,-6.5296,0,1,,2.0,9.0,1.3011664142353285,C,Z
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,6,946.124,-6.628399999999999,0,2,1.4142135623730951,3.0,0.47140452079103173,1.3011284409438435,C,X
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,9,598.096,-6.827400000000001,0,4,0.9574271077563381,2.25,0.42552315900281695,1.3010893276057398,C,X
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,27,347.452,-6.8992,0,6,1.760681686165901,4.5,0.39126259692575577,1.3010498029342332,C,X
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,22,441.072,-6.977600000000001,0,7,1.9663841605003503,3.6666666666666665,0.5362865892273683,1.3010098291187322,C,Y
TEC-PH-10000376,Square Credit Card Reader,Technology,Phones,11,191.926,-7.3926,0,2,2.1213203435596424,5.5,0.385694607919935,1.3009674778190774,C,X
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,2,128.376,-7.396,0,1,,2.0,9.0,1.3009251070412389,C,Z
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,7,209.48000000000002,-7.797000000000001,0,2,0.7071067811865476,3.5,0.20203050891044216,1.3008804389835313,C,X
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,8,470.94399999999996,-7.996000000000001,0,5,0.816496580927726,2.0,0.408248290463863,1.3008346308792051,C,X
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,27,870.952,-8.442000000000004,0,6,2.5099800796022267,5.4,0.4648111258522642,1.3007862676955233,C,X
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,9,226.322,-8.5734,0,3,2.6457513110645907,3.0,0.8819171036881969,1.3007371517373405,C,Y
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,8,1544.81,-8.713999999999999,0,3,,8.0,9.0,1.3006872302989843,C,Z
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,2,157.984,-8.9964,0,1,,2.0,9.0,1.3006356910256276,C,Z
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,26,678.304,-9.081599999999998,1,6,3.420526275297414,5.2,0.6577935144802719,1.30058366365191,C,Y
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,20,562.444,-9.155999999999999,0,5,2.943920288775949,5.0,0.5887840577551897,1.3005312100497077,C,Y
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,6,1080.352,-9.303200000000004,0,3,0.0,2.0,0.0,1.3004779131567406,C,X
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,7,213.696,-9.609399999999999,0,2,0.7071067811865476,3.5,0.20203050891044216,1.300422862081489,C,X
TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones,13,655.508,-10.878400000000003,0,4,1.2583057392117916,3.25,0.38717099668055127,1.3003605410607162,C,X
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,28,598.1899999999999,-11.286000000000001,0,9,0.927960727138337,3.111111111111111,0.29827309086589404,1.3002958849494826,C,X
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,8,639.7620000000001,-11.3372,0,4,0.816496580927726,2.0,0.408248290463863,1.3002309355197221,C,X
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,13,203.136,-11.426400000000001,0,4,0.9574271077563381,3.25,0.2945929562327194,1.3001654750740903,C,X
TEC-PH-10003092,Motorola L804,Technology,Phones,15,662.296,-11.497500000000006,0,4,3.4034296427770228,3.75,0.9075812380738727,1.30009960730527,C,Y
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,34,506.596,-11.882200000000001,1,8,4.334248987508018,4.25,1.0198232911783571,1.3000315356372831,C,Z
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,25,440.11199999999997,-11.927999999999994,0,5,3.082207001484488,5.0,0.6164414002968976,1.2999632015867075,C,Y
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,15,1839.926,-11.931000000000001,0,4,2.362907813126304,3.75,0.6301087501670144,1.2998948503494996,C,Y
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,18,422.692,-11.968,0,3,4.0,6.0,0.6666666666666666,1.299826287143825,C,Y
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,11,1232.6039999999998,-12.097999999999999,1,5,1.6431676725154982,2.2,0.7468943965979536,1.2997569791840782,C,Y
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,14,350.288,-12.6224,0,4,2.516611478423583,4.666666666666667,0.5392738882336249,1.299684667000981,C,Y
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,1,363.833,-12.6882,1,1,,1.0,9.0,1.2996119778577455,C,Z
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,17,431.056,-12.756800000000002,0,5,1.6733200530681511,3.4,0.49215295678475035,1.2995388957135152,C,X
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,16,267.076,-13.188,0,3,4.242640687119285,8.0,0.5303300858899106,1.2994633432773155,C,Y
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,12,565.409,-13.2818,0,5,1.1401754250991378,2.4,0.47507309379130747,1.2993872534724085,C,X
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,15,188.87,-15.574000000000002,0,4,5.291502622129181,5.0,1.0583005244258363,1.2992980319345429,C,Z
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,22,261.614,-15.715,0,7,3.669695718539436,3.6666666666666665,1.0008261050562097,1.2992080026249526,C,Z
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,15,430.93600000000004,-15.735,0,4,1.707825127659933,3.75,0.4554200340426488,1.2991178587378127,C,X
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,22,417.876,-15.7852,0,5,3.1304951684997055,4.4,0.7114761746590239,1.2990274272610234,C,Y
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,11,93.45,-16.7318,0,2,3.5355339059327378,5.5,0.6428243465332251,1.2989315728288118,C,Y
OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,6,446.154,-16.7436,0,4,0.5773502691896257,1.5,0.38490017945975047,1.2988356507958463,C,X
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,6,170.35000000000002,-17.270000000000003,0,3,1.0,2.0,0.5,1.2987367130817755,C,X
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,29,621.98,-17.6607,1,7,3.9623225512317894,5.8,0.6831590605572051,1.2986355370952734,C,Y
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,5,44.46,-17.784,0,1,,5.0,9.0,1.2985336547381778,C,Z
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,12,370.66999999999996,-17.892000000000003,0,2,1.4142135623730951,6.0,0.23570226039551587,1.2984311536623148,C,X
FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,17,1049.406,-18.4548,1,4,1.5,4.25,0.35294117647058826,1.298325428374206,C,X
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,18,556.928,-18.511200000000002,0,4,3.7859388972001824,4.5,0.8413197549333739,1.2982193799774076,C,Y
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,3,1362.9,-19.47,0,1,,3.0,9.0,1.2981078387328817,C,Z
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,30,503.678,-19.907999999999998,0,5,3.391164991562634,6.0,0.565194165260439,1.29799378824002,C,Y
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,13,144.952,-19.968,0,2,2.1213203435596424,6.5,0.32635697593225266,1.2978793940145095,C,X
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,17,235.852,-20.2797,0,4,1.8929694486000914,4.25,0.445404576141198,1.2977632140978885,C,X
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,7,409.7,-20.485,0,3,1.5275252316519468,2.3333333333333335,0.6546536707079771,1.297645858042721,C,Y
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,8,41.905,-20.519,0,2,4.242640687119285,4.0,1.0606601717798212,1.2975283072057193,C,Z
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,11,320.508,-20.5242,1,5,2.217355782608345,2.75,0.8063111936757619,1.2974107265785546,C,Y
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,21,297.241,-20.7645,1,5,1.3038404810405297,4.2,0.3104382097715547,1.2972917693021315,C,X
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,30,610.473,-20.770000000000003,0,6,3.286335345030997,5.0,0.6572670690061994,1.2971727805168825,C,Y
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,9,331.968,-21.166200000000003,0,3,2.0,3.0,0.6666666666666666,1.297051521950376,C,Y
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,7,301.92,-22.411199999999997,0,2,2.1213203435596424,3.5,0.6060915267313264,1.2969231309314075,C,Y
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,5,1619.82,-22.497500000000002,0,2,0.7071067811865476,2.5,0.282842712474619,1.2967942455103125,C,X
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,7,215.094,-22.6107,0,2,3.5355339059327378,3.5,1.0101525445522108,1.296664711580287,C,Z
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,8,561.544,-23.395999999999997,0,2,2.8284271247461903,4.0,0.7071067811865476,1.2965306787627766,C,Y
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,19,274.48,-23.76,0,5,3.2015621187164243,4.75,0.6740130776245103,1.2963945606338638,C,Y
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,5,438.56600000000003,-23.798000000000002,0,2,2.1213203435596424,2.5,0.8485281374238569,1.2962582248076067,C,Y
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,13,719.88,-23.9952,0,5,1.140175425099138,2.6,0.4385290096535146,1.2961207592467106,C,X
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,9,526.664,-24.496,0,2,3.5355339059327378,4.5,0.7856742013183862,1.2959804246639728,C,Y
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,12,798.4,-24.84,0,5,2.160246899469287,3.0,0.7200822998230957,1.2958381193473822,C,Y
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,7,249.446,-25.525799999999997,0,2,0.7071067811865476,3.5,0.20203050891044216,1.2956918851666162,C,X
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,19,609.848,-26.5958,0,6,0.983192080250175,3.1666666666666665,0.31048170955268684,1.295539521086947,C,X
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,18,417.43100000000004,-26.6098,0,4,1.2909944487358056,4.5,0.28688765527462345,1.295387076802993,C,X
