product_id,product_name,sub_category,units,revenue,profit,returns_rate_pct,risk_flag,stock_action
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Phones,11,494.11,26.0625,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000743,Xerox 1977,Paper,9,413.448,26.1856,25.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furnishings,18,645.808,26.281599999999997,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Supplies,16,297.88,26.355200000000004,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Appliances,3,59.7,26.865,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furnishings,5,108.9,26.973,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10001051,HTC One,Phones,3,249.976,26.9973,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furnishings,4,635.228,27.384,50.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10000918,Crate-A-Files,Storage,13,812.98,28.122,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Paper,8,188.164,28.157600000000002,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003893,Xerox 1962,Paper,20,335.328,28.248,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10003845,Xerox 1987,Paper,10,263.8,28.322,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,4,109.96,28.332,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders,21,455.63300000000004,29.419600000000003,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000312,Xerox 1955,Paper,5,125.36,29.692,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furnishings,3,272.94,30.0234,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Accessories,3,177.0,30.09,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003514,4009 Highlighters by Sanford,Art,26,338.5,30.168400000000002,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000232,Xerox 1975,Paper,12,539.9839999999999,30.3264,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10004773,Staple envelope,Envelopes,2,61.96,30.3604,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Storage,11,248.20000000000002,30.3774,50.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furnishings,3,101.94,30.582,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Phones,5,305.96,30.596,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Paper,9,82.656,30.996,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Paper,4,93.248,31.4712,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Paper,17,174.192,31.629199999999997,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10003447,Micropad Numeric Keypads,Accessories,8,151.924,31.984,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003001,Xerox 1986,Paper,10,66.8,32.064,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10001641,Avery 518,Labels,23,298.93,32.256,25.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furnishings,22,243.76,32.5248,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furnishings,13,100.1,33.033,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10001028,Staple envelope,Envelopes,6,181.88,33.0648,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Art,19,173.94,33.1854,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10001294,Fellowes Binding Cases,Binders,21,327.48,33.345,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Machines,3,287.91,33.5895,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,15,462.72,33.67,25.0,HIGH-RETURN;,MINIMISE STOCK
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Bookcases,2,276.96,33.8744,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Phones,2,485.712,34.1784,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-SU-10000946,Staple remover,Supplies,21,660.216,34.2342,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10003720,Avery 487,Labels,24,191.18,34.2432,16.666666666666664,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10003638,GBC Durable Plastic Covers,Binders,18,551.525,34.443,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10000649,Hanging Personal Folder File,Storage,13,298.4,35.325,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10002762,Avery 485,Labels,6,104.18,35.3346,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Machines,6,105.552,35.6238,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Binders,20,678.3499999999999,36.498,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,11,725.148,38.1938,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10004249,Staple holder,Appliances,18,702.308,39.0222,66.66666666666666,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Phones,1,135.95,39.4255,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Art,17,1227.908,40.0728,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10002262,Xerox 192,Paper,13,264.24,40.4352,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10000439,GE DSL Phone Line Filter,Phones,7,382.94000000000005,41.189699999999995,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10004101,Xerox 1894,Paper,15,237.016,41.471999999999994,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001615,Newell 34,Art,15,694.888,41.664,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Phones,19,4874.862,41.99880000000002,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,13,207.748,42.117000000000004,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Accessories,14,1122.8700000000001,43.194599999999994,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Machines,3,1007.979,43.1991,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10002034,Avery 478,Labels,18,368.38,43.3062,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10002036,Xerox 1930,Paper,19,437.27200000000005,43.4808,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10001593,Xerox 1947,Paper,18,385.856,43.653999999999996,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,17,332.016,43.77719999999999,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art,7,299.78999999999996,43.913999999999994,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Appliances,3,113.76,44.3664,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Machines,3,370.51,44.868,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Paper,8,108.84,45.0016,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Binders,15,511.52,45.150000000000006,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Accessories,13,448.874,45.231899999999996,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,44,677.06,45.356,25.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furnishings,13,642.564,46.439800000000005,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Phones,15,470.874,46.4535,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000019,Xerox 1931,Paper,20,349.048,46.656,20.0,HIGH-RETURN;,MINIMISE STOCK
FUR-CH-10003061,"Global Leather Task Chair, Black",Chairs,18,1546.849,46.794799999999995,28.57142857142857,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000210,Xerox Blank Computer Paper,Paper,5,99.9,46.953,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10000696,Holmes Odor Grabber,Appliances,10,171.2,47.586,50.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,22,1112.25,47.6,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Chairs,21,4001.398,48.82620000000001,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Machines,3,607.132,49.761,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,3,194.66,50.5848,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Appliances,23,626.26,51.5476,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Binders,10,498.0,51.75,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Art,6,205.44,52.632,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Accessories,4,479.72,52.7692,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Machines,2,555.72,53.272,100.0,DEAD-STOCK;HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes,18,593.768,53.632799999999996,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10002120,Xerox 1889,Paper,2,109.92,53.8608,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10002472,3M Office Air Cleaner,Appliances,6,182.88,54.558,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-CH-10002961,"Leather Task Chair, Black",Chairs,17,1849.9160000000002,54.588,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Phones,20,4190.85,54.997999999999976,20.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furnishings,17,468.248,55.1004,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10002398,AT&T 1070 Corded Phone,Phones,5,445.96,55.745,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Accessories,10,904.906,55.972,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Accessories,8,419.93600000000004,55.9888,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001725,Xerox 1892,Paper,3,116.28,56.9772,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Storage,4,265.16,57.5016,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10004120,AT&T 1080 Phone,Phones,7,767.144,57.5358,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,21,610.2239999999999,58.775999999999996,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Paper,15,529.7,59.85,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Envelopes,14,295.276,60.216,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Chairs,4,559.88,60.5488,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10002445,SANFORD Major Accent Highlighters,Art,24,396.08799999999997,61.7376,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10000562,Samsung Convoy 3,Phones,2,221.98,62.1544,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Binders,10,371.78,62.172000000000004,100.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furnishings,5,166.9,62.737,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001363,Xerox 1933,Paper,11,217.08,63.4876,50.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10002200,Samsung Galaxy Note 2,Phones,24,4425.4220000000005,65.09880000000005,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furnishings,11,142.04,65.392,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furnishings,15,345.62800000000004,65.964,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-FA-10002280,Advantus Plastic Paper Clips,Fasteners,30,588.0,66.0,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Phones,7,786.544,66.6351,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders,18,432.01800000000003,68.6594,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10004735,Xerox 1905,Paper,23,448.448,68.94720000000001,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10003823,Xerox 197,Paper,9,254.056,69.705,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003625,Xerox 1979,Paper,5,154.9,69.705,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Accessories,4,199.96,70.5028,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10000369,HTC One Mini,Phones,7,705.544,70.5544,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furnishings,5,225.45,70.722,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-CH-10004886,Bevis Steel Folding Chairs,Chairs,18,1345.5149999999999,71.003,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Appliances,13,499.24,71.8848,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10001460,Plastic Binding Combs,Binders,20,314.31,72.72,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10002499,Xerox 1890,Paper,3,166.82,73.41,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003651,Xerox 1968,Paper,26,456.664,75.35040000000001,40.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furnishings,12,1315.48,75.80879999999999,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furnishings,11,789.8679999999999,76.6304,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10001019,Xerox 1884,Paper,12,358.796,76.72319999999999,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Envelopes,3,158.13,77.4837,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Phones,22,904.8199999999999,77.974,28.57142857142857,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10002496,Cisco SPA301,Phones,11,1332.118,77.995,20.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10000023,Eldon Wave Desk Accessories,Furnishings,39,608.684,81.0464,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Labels,19,768.23,81.972,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Appliances,4,412.91999999999996,83.376,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Appliances,32,1553.208,84.9888,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-CH-10003817,"Global Value Steno Chair, Gray",Chairs,22,1425.246,85.036,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10003134,Staple envelope,Envelopes,18,495.55199999999996,86.43199999999999,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Storage,3,1006.056,88.0299,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Appliances,15,1073.568,88.52799999999999,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders,11,535.644,89.7462,33.33333333333333,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Art,14,365.86,90.1208,25.0,HIGH-RETURN;,MINIMISE STOCK
FUR-CH-10003846,Hon Valutask Swivel Chairs,Chairs,10,1180.114,90.882,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Paper,4,211.6,91.968,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,13,247.772,92.7072,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Appliances,4,394.816,93.7688,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002558,Xerox 1938,Paper,7,284.24,93.884,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Storage,20,524.854,94.116,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Paper,21,556.98,94.5504,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Accessories,2,237.8,95.76,100.0,DEAD-STOCK;HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furnishings,15,726.712,95.952,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper,31,554.852,102.582,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Appliances,9,407.82,103.2696,50.0,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Machines,1,1053.992,103.9992,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,10,556.6320000000001,107.62400000000001,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Binders,7,291.48,116.3904,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10003442,Eldon Portable Mobile Manager,Storage,22,790.256,117.07920000000001,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10002045,"Executive Impressions 14""",Furnishings,12,328.76,117.3744,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Machines,8,319.92,118.3704,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Chairs,9,2907.9680000000003,118.9632,50.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10002115,Plantronics 81402,Phones,7,540.93,120.1018,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10004544,Avery 505,Labels,18,529.56,121.36,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10002254,Xerox 1883,Paper,12,1460.456,124.5136,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Phones,15,1740.8799999999999,125.09100000000001,25.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Accessories,14,901.8600000000001,127.6464,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage,16,783.64,127.8336,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Machines,5,420.8,130.2075,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10003505,Geemarc AmpliPOWER60,Phones,27,4046.68,132.704,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10000777,"Companion Letter/Legal File, Black",Storage,13,625.88,137.44639999999998,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Labels,22,492.92,139.12,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10004241,Nokia Lumia 1020,Phones,4,1439.968,143.9968,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10004206,Multimedia Mailers,Envelopes,2,370.86,149.8956,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Accessories,17,907.4440000000001,150.0532,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Phones,17,891.22,151.032,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Machines,3,361.973,152.0883,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Accessories,17,637.2139999999999,152.60089999999997,20.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Phones,15,823.434,154.726,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10003364,Binding Machine Supplies,Binders,29,1301.9850000000001,158.1014,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage,11,769.456,160.1568,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Phones,11,2693.56,162.2225,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
